date,game_pk,away_score,away_team,home_team,home_score,win_team,lose_team,win_score,lose_score,first_scorer
2024-06-30,745154,0,Cincinnati Reds,St. Louis Cardinals,2,St. Louis Cardinals,Cincinnati Reds,2,0,St. Louis Cardinals
2024-06-30,745320,4,Los Angeles Dodgers,San Francisco Giants,10,San Francisco Giants,Los Angeles Dodgers,10,4,San Francisco Giants
2024-06-30,746209,7,Detroit Tigers,Los Angeles Angels,6,Detroit Tigers,Los Angeles Angels,7,6,Detroit Tigers
2024-06-30,747182,1,Oakland Athletics,Arizona Diamondbacks,5,Arizona Diamondbacks,Oakland Athletics,5,1,Arizona Diamondbacks
2024-06-30,745243,5,Minnesota Twins,Seattle Mariners,3,Minnesota Twins,Seattle Mariners,5,3,Minnesota Twins
2024-06-30,747016,11,Texas Rangers,Baltimore Orioles,2,Texas Rangers,Baltimore Orioles,11,2,Texas Rangers
2024-07-01,744914,3,Houston Astros,Toronto Blue Jays,1,Houston Astros,Toronto Blue Jays,3,1,Houston Astros
2024-07-01,744840,9,New York Mets,Washington Nationals,7,New York Mets,Washington Nationals,9,7,Washington Nationals
2024-07-01,746535,7,Milwaukee Brewers,Colorado Rockies,8,Colorado Rockies,Milwaukee Brewers,8,7,Colorado Rockies
2024-07-02,745482,7,St. Louis Cardinals,Pittsburgh Pirates,4,St. Louis Cardinals,Pittsburgh Pirates,7,4,St. Louis Cardinals
2024-07-02,746623,6,Chicago White Sox,Cleveland Guardians,7,Cleveland Guardians,Chicago White Sox,7,6,Chicago White Sox
2024-07-02,746047,8,Boston Red Sox,Miami Marlins,3,Boston Red Sox,Miami Marlins,8,3,Boston Red Sox
2024-07-02,744838,7,New York Mets,Washington Nationals,2,New York Mets,Washington Nationals,7,2,Washington Nationals
2024-07-02,745730,5,Cincinnati Reds,New York Yankees,4,Cincinnati Reds,New York Yankees,5,4,Cincinnati Reds
2024-07-02,744913,6,Houston Astros,Toronto Blue Jays,7,Toronto Blue Jays,Houston Astros,7,6,Toronto Blue Jays
2024-07-02,747102,5,San Francisco Giants,Atlanta Braves,3,San Francisco Giants,Atlanta Braves,5,3,Atlanta Braves
2024-07-02,745886,3,Detroit Tigers,Minnesota Twins,5,Minnesota Twins,Detroit Tigers,5,3,Minnesota Twins
2024-07-02,744999,0,San Diego Padres,Texas Rangers,7,Texas Rangers,San Diego Padres,7,0,Texas Rangers
2024-07-02,746860,6,Philadelphia Phillies,Chicago Cubs,4,Philadelphia Phillies,Chicago Cubs,6,4,Philadelphia Phillies
2024-07-02,746282,5,Tampa Bay Rays,Kansas City Royals,1,Tampa Bay Rays,Kansas City Royals,5,1,Tampa Bay Rays
2024-07-02,746537,4,Milwaukee Brewers,Colorado Rockies,3,Milwaukee Brewers,Colorado Rockies,4,3,Milwaukee Brewers
2024-07-02,745647,5,Los Angeles Angels,Oakland Athletics,7,Oakland Athletics,Los Angeles Angels,7,5,Oakland Athletics
2024-07-02,745240,2,Baltimore Orioles,Seattle Mariners,0,Baltimore Orioles,Seattle Mariners,2,0,Baltimore Orioles
2024-07-02,746133,5,Arizona Diamondbacks,Los Angeles Dodgers,6,Los Angeles Dodgers,Arizona Diamondbacks,6,5,Los Angeles Dodgers
2024-07-03,745487,4,St. Louis Cardinals,Pittsburgh Pirates,5,Pittsburgh Pirates,St. Louis Cardinals,5,4,St. Louis Cardinals
2024-07-03,746617,8,Chicago White Sox,Cleveland Guardians,2,Chicago White Sox,Cleveland Guardians,8,2,Chicago White Sox
2024-07-03,746045,7,Boston Red Sox,Miami Marlins,2,Boston Red Sox,Miami Marlins,7,2,Miami Marlins
2024-07-03,744837,5,New York Mets,Washington Nationals,7,Washington Nationals,New York Mets,7,5,New York Mets
2024-07-03,745728,3,Cincinnati Reds,New York Yankees,2,Cincinnati Reds,New York Yankees,3,2,Cincinnati Reds
2024-07-03,744915,9,Houston Astros,Toronto Blue Jays,2,Houston Astros,Toronto Blue Jays,9,2,Toronto Blue Jays
2024-07-03,747100,1,San Francisco Giants,Atlanta Braves,3,Atlanta Braves,San Francisco Giants,3,1,Atlanta Braves
2024-07-03,744998,6,San Diego Padres,Texas Rangers,4,San Diego Padres,Texas Rangers,6,4,San Diego Padres
2024-07-03,746858,5,Philadelphia Phillies,Chicago Cubs,3,Philadelphia Phillies,Chicago Cubs,5,3,Chicago Cubs
2024-07-03,746283,2,Tampa Bay Rays,Kansas City Royals,4,Kansas City Royals,Tampa Bay Rays,4,2,Tampa Bay Rays
2024-07-03,745888,9,Detroit Tigers,Minnesota Twins,2,Detroit Tigers,Minnesota Twins,9,2,Detroit Tigers
2024-07-03,746534,3,Milwaukee Brewers,Colorado Rockies,0,Milwaukee Brewers,Colorado Rockies,3,0,Milwaukee Brewers
2024-07-03,745643,0,Los Angeles Angels,Oakland Athletics,5,Oakland Athletics,Los Angeles Angels,5,0,Oakland Athletics
2024-07-03,746128,12,Arizona Diamondbacks,Los Angeles Dodgers,4,Arizona Diamondbacks,Los Angeles Dodgers,12,4,Arizona Diamondbacks
2024-07-03,745234,4,Baltimore Orioles,Seattle Mariners,1,Baltimore Orioles,Seattle Mariners,4,1,Baltimore Orioles
2024-07-04,744834,0,New York Mets,Washington Nationals,1,Washington Nationals,New York Mets,1,0,Washington Nationals
2024-07-04,745484,3,St. Louis Cardinals,Pittsburgh Pirates,2,St. Louis Cardinals,Pittsburgh Pirates,3,2,St. Louis Cardinals
2024-07-04,745726,8,Cincinnati Reds,New York Yankees,4,Cincinnati Reds,New York Yankees,8,4,Cincinnati Reds
2024-07-04,744912,5,Houston Astros,Toronto Blue Jays,3,Houston Astros,Toronto Blue Jays,5,3,Houston Astros
2024-07-04,746619,4,Chicago White Sox,Cleveland Guardians,8,Cleveland Guardians,Chicago White Sox,8,4,Cleveland Guardians
2024-07-04,746043,6,Boston Red Sox,Miami Marlins,5,Boston Red Sox,Miami Marlins,6,5,Boston Red Sox
2024-07-04,746857,2,Philadelphia Phillies,Chicago Cubs,10,Chicago Cubs,Philadelphia Phillies,10,2,Philadelphia Phillies
2024-07-04,744996,3,San Diego Padres,Texas Rangers,1,San Diego Padres,Texas Rangers,3,1,San Diego Padres
2024-07-04,745641,0,Los Angeles Angels,Oakland Athletics,5,Oakland Athletics,Los Angeles Angels,5,0,Oakland Athletics
2024-07-04,745236,3,Baltimore Orioles,Seattle Mariners,7,Seattle Mariners,Baltimore Orioles,7,3,Baltimore Orioles
2024-07-04,747103,4,San Francisco Giants,Atlanta Braves,2,San Francisco Giants,Atlanta Braves,4,2,Atlanta Braves
2024-07-04,746285,10,Tampa Bay Rays,Kansas City Royals,8,Tampa Bay Rays,Kansas City Royals,10,8,Tampa Bay Rays
2024-07-04,746532,3,Milwaukee Brewers,Colorado Rockies,4,Colorado Rockies,Milwaukee Brewers,4,3,Colorado Rockies
2024-07-04,746126,9,Arizona Diamondbacks,Los Angeles Dodgers,3,Arizona Diamondbacks,Los Angeles Dodgers,9,3,Arizona Diamondbacks
2024-07-05,746859,1,Los Angeles Angels,Chicago Cubs,5,Chicago Cubs,Los Angeles Angels,5,1,Chicago Cubs
2024-07-05,745479,2,New York Mets,Pittsburgh Pirates,14,Pittsburgh Pirates,New York Mets,14,2,New York Mets
2024-07-05,744836,7,St. Louis Cardinals,Washington Nationals,6,St. Louis Cardinals,Washington Nationals,7,6,Washington Nationals
2024-07-05,745725,5,Boston Red Sox,New York Yankees,3,Boston Red Sox,New York Yankees,5,3,New York Yankees
2024-07-05,746693,5,Detroit Tigers,Cincinnati Reds,4,Detroit Tigers,Cincinnati Reds,5,4,Detroit Tigers
2024-07-05,746620,4,San Francisco Giants,Cleveland Guardians,2,San Francisco Giants,Cleveland Guardians,4,2,San Francisco Giants
2024-07-05,746046,3,Chicago White Sox,Miami Marlins,2,Chicago White Sox,Miami Marlins,3,2,Chicago White Sox
2024-07-05,747097,8,Philadelphia Phillies,Atlanta Braves,6,Philadelphia Phillies,Atlanta Braves,8,6,Philadelphia Phillies
2024-07-05,744992,0,Tampa Bay Rays,Texas Rangers,3,Texas Rangers,Tampa Bay Rays,3,0,Texas Rangers
2024-07-05,746533,2,Kansas City Royals,Colorado Rockies,4,Colorado Rockies,Kansas City Royals,4,2,Kansas City Royals
2024-07-05,745884,13,Houston Astros,Minnesota Twins,12,Houston Astros,Minnesota Twins,13,12,Houston Astros
2024-07-05,745639,3,Baltimore Orioles,Oakland Athletics,2,Baltimore Orioles,Oakland Athletics,3,2,Baltimore Orioles
2024-07-05,745398,8,Arizona Diamondbacks,San Diego Padres,10,San Diego Padres,Arizona Diamondbacks,10,8,Arizona Diamondbacks
2024-07-05,745237,1,Toronto Blue Jays,Seattle Mariners,2,Seattle Mariners,Toronto Blue Jays,2,1,Seattle Mariners
2024-07-05,746127,5,Milwaukee Brewers,Los Angeles Dodgers,8,Los Angeles Dodgers,Milwaukee Brewers,8,5,Los Angeles Dodgers
2024-07-06,745724,4,Boston Red Sox,New York Yankees,14,New York Yankees,Boston Red Sox,14,4,New York Yankees
2024-07-06,745885,3,Houston Astros,Minnesota Twins,9,Minnesota Twins,Houston Astros,9,3,Minnesota Twins
2024-07-06,746856,7,Los Angeles Angels,Chicago Cubs,0,Los Angeles Angels,Chicago Cubs,7,0,Los Angeles Angels
2024-07-06,745476,5,New York Mets,Pittsburgh Pirates,2,New York Mets,Pittsburgh Pirates,5,2,New York Mets
2024-07-06,744835,6,St. Louis Cardinals,Washington Nationals,14,Washington Nationals,St. Louis Cardinals,14,6,Washington Nationals
2024-07-06,744995,3,Tampa Bay Rays,Texas Rangers,4,Texas Rangers,Tampa Bay Rays,4,3,Texas Rangers
2024-07-06,745642,8,Baltimore Orioles,Oakland Athletics,19,Oakland Athletics,Baltimore Orioles,19,8,Oakland Athletics
2024-07-06,746694,5,Detroit Tigers,Cincinnati Reds,3,Detroit Tigers,Cincinnati Reds,5,3,Cincinnati Reds
2024-07-06,746615,4,San Francisco Giants,Cleveland Guardians,5,Cleveland Guardians,San Francisco Giants,5,4,Cleveland Guardians
2024-07-06,745235,5,Toronto Blue Jays,Seattle Mariners,4,Toronto Blue Jays,Seattle Mariners,5,4,Toronto Blue Jays
2024-07-06,746044,3,Chicago White Sox,Miami Marlins,4,Miami Marlins,Chicago White Sox,4,3,Chicago White Sox
2024-07-06,747099,1,Philadelphia Phillies,Atlanta Braves,5,Atlanta Braves,Philadelphia Phillies,5,1,Atlanta Braves
2024-07-06,746129,3,Milwaukee Brewers,Los Angeles Dodgers,5,Los Angeles Dodgers,Milwaukee Brewers,5,3,Milwaukee Brewers
2024-07-06,746529,1,Kansas City Royals,Colorado Rockies,3,Colorado Rockies,Kansas City Royals,3,1,Colorado Rockies
2024-07-06,745395,7,Arizona Diamondbacks,San Diego Padres,5,Arizona Diamondbacks,San Diego Padres,7,5,San Diego Padres
2024-07-07,745477,3,New York Mets,Pittsburgh Pirates,2,New York Mets,Pittsburgh Pirates,3,2,New York Mets
2024-07-07,744832,8,St. Louis Cardinals,Washington Nationals,3,St. Louis Cardinals,Washington Nationals,8,3,St. Louis Cardinals
2024-07-07,747098,0,Philadelphia Phillies,Atlanta Braves,6,Atlanta Braves,Philadelphia Phillies,6,0,Atlanta Braves
2024-07-07,746691,5,Detroit Tigers,Cincinnati Reds,1,Detroit Tigers,Cincinnati Reds,5,1,Detroit Tigers
2024-07-07,746616,4,San Francisco Giants,Cleveland Guardians,5,Cleveland Guardians,San Francisco Giants,5,4,San Francisco Giants
2024-07-07,746039,4,Chicago White Sox,Miami Marlins,7,Miami Marlins,Chicago White Sox,7,4,Chicago White Sox
2024-07-07,745883,2,Houston Astros,Minnesota Twins,3,Minnesota Twins,Houston Astros,3,2,Houston Astros
2024-07-07,746855,0,Los Angeles Angels,Chicago Cubs,5,Chicago Cubs,Los Angeles Angels,5,0,Chicago Cubs
2024-07-07,744993,2,Tampa Bay Rays,Texas Rangers,13,Texas Rangers,Tampa Bay Rays,13,2,Texas Rangers
2024-07-07,746530,10,Kansas City Royals,Colorado Rockies,1,Kansas City Royals,Colorado Rockies,10,1,Kansas City Royals
2024-07-07,745637,6,Baltimore Orioles,Oakland Athletics,3,Baltimore Orioles,Oakland Athletics,6,3,Baltimore Orioles
2024-07-07,745391,9,Arizona Diamondbacks,San Diego Padres,1,Arizona Diamondbacks,San Diego Padres,9,1,Arizona Diamondbacks
2024-07-07,745233,5,Toronto Blue Jays,Seattle Mariners,4,Toronto Blue Jays,Seattle Mariners,5,4,Seattle Mariners
2024-07-07,746122,9,Milwaukee Brewers,Los Angeles Dodgers,2,Milwaukee Brewers,Los Angeles Dodgers,9,2,Milwaukee Brewers
2024-07-07,745723,3,Boston Red Sox,New York Yankees,0,Boston Red Sox,New York Yankees,3,0,Boston Red Sox
2024-07-08,745480,2,New York Mets,Pittsburgh Pirates,8,Pittsburgh Pirates,New York Mets,8,2,Pittsburgh Pirates
2024-07-08,744833,6,St. Louis Cardinals,Washington Nationals,0,St. Louis Cardinals,Washington Nationals,6,0,St. Louis Cardinals
2024-07-08,746455,0,Cleveland Guardians,Detroit Tigers,1,Detroit Tigers,Cleveland Guardians,1,0,Detroit Tigers
2024-07-08,746692,0,Colorado Rockies,Cincinnati Reds,6,Cincinnati Reds,Colorado Rockies,6,0,Cincinnati Reds
2024-07-08,746771,8,Minnesota Twins,Chicago White Sox,6,Minnesota Twins,Chicago White Sox,8,6,Minnesota Twins
2024-07-08,746208,9,Texas Rangers,Los Angeles Angels,4,Texas Rangers,Los Angeles Angels,9,4,Texas Rangers
2024-07-08,747181,5,Atlanta Braves,Arizona Diamondbacks,4,Atlanta Braves,Arizona Diamondbacks,5,4,Atlanta Braves
2024-07-09,747014,9,Chicago Cubs,Baltimore Orioles,2,Chicago Cubs,Baltimore Orioles,9,2,Chicago Cubs
2024-07-09,746451,9,Cleveland Guardians,Detroit Tigers,8,Cleveland Guardians,Detroit Tigers,9,8,Cleveland Guardians
2024-07-09,745557,1,Los Angeles Dodgers,Philadelphia Phillies,10,Philadelphia Phillies,Los Angeles Dodgers,10,1,Philadelphia Phillies
2024-07-09,745074,3,New York Yankees,Tampa Bay Rays,5,Tampa Bay Rays,New York Yankees,5,3,New York Yankees
2024-07-09,746690,6,Colorado Rockies,Cincinnati Reds,12,Cincinnati Reds,Colorado Rockies,12,6,Cincinnati Reds
2024-07-09,745803,5,Washington Nationals,New York Mets,7,New York Mets,Washington Nationals,7,5,New York Mets
2024-07-09,746937,9,Oakland Athletics,Boston Red Sox,12,Boston Red Sox,Oakland Athletics,12,9,Oakland Athletics
2024-07-09,746368,3,Miami Marlins,Houston Astros,4,Houston Astros,Miami Marlins,4,3,Miami Marlins
2024-07-09,745968,12,Pittsburgh Pirates,Milwaukee Brewers,2,Pittsburgh Pirates,Milwaukee Brewers,12,2,Pittsburgh Pirates
2024-07-09,746206,5,Texas Rangers,Los Angeles Angels,4,Texas Rangers,Los Angeles Angels,5,4,Texas Rangers
2024-07-09,745393,8,Seattle Mariners,San Diego Padres,3,Seattle Mariners,San Diego Padres,8,3,Seattle Mariners
2024-07-09,747180,6,Atlanta Braves,Arizona Diamondbacks,2,Atlanta Braves,Arizona Diamondbacks,6,2,Atlanta Braves
2024-07-09,745316,3,Toronto Blue Jays,San Francisco Giants,4,San Francisco Giants,Toronto Blue Jays,4,3,San Francisco Giants
2024-07-10,745155,6,Kansas City Royals,St. Louis Cardinals,4,Kansas City Royals,St. Louis Cardinals,6,4,St. Louis Cardinals
2024-07-10,745156,8,Kansas City Royals,St. Louis Cardinals,5,Kansas City Royals,St. Louis Cardinals,8,5,St. Louis Cardinals
2024-07-10,746772,1,Minnesota Twins,Chicago White Sox,3,Chicago White Sox,Minnesota Twins,3,1,Chicago White Sox
2024-07-10,746773,3,Minnesota Twins,Chicago White Sox,2,Minnesota Twins,Chicago White Sox,3,2,Chicago White Sox
2024-07-10,747015,4,Chicago Cubs,Baltimore Orioles,0,Chicago Cubs,Baltimore Orioles,4,0,Chicago Cubs
2024-07-10,746453,4,Cleveland Guardians,Detroit Tigers,5,Detroit Tigers,Cleveland Guardians,5,4,Detroit Tigers
2024-07-10,745394,2,Seattle Mariners,San Diego Padres,0,Seattle Mariners,San Diego Padres,2,0,Seattle Mariners
2024-07-10,745069,2,New York Yankees,Tampa Bay Rays,1,New York Yankees,Tampa Bay Rays,2,1,New York Yankees
2024-07-10,745556,3,Los Angeles Dodgers,Philadelphia Phillies,4,Philadelphia Phillies,Los Angeles Dodgers,4,3,Philadelphia Phillies
2024-07-10,746689,6,Colorado Rockies,Cincinnati Reds,5,Colorado Rockies,Cincinnati Reds,6,5,Colorado Rockies
2024-07-10,745796,2,Washington Nationals,New York Mets,6,New York Mets,Washington Nationals,6,2,New York Mets
2024-07-10,746934,5,Oakland Athletics,Boston Red Sox,2,Oakland Athletics,Boston Red Sox,5,2,Oakland Athletics
2024-07-10,746366,1,Miami Marlins,Houston Astros,9,Houston Astros,Miami Marlins,9,1,Houston Astros
2024-07-10,745969,0,Pittsburgh Pirates,Milwaukee Brewers,9,Milwaukee Brewers,Pittsburgh Pirates,9,0,Milwaukee Brewers
2024-07-10,746205,2,Texas Rangers,Los Angeles Angels,7,Los Angeles Angels,Texas Rangers,7,2,Los Angeles Angels
2024-07-10,747179,5,Atlanta Braves,Arizona Diamondbacks,7,Arizona Diamondbacks,Atlanta Braves,7,5,Atlanta Braves
2024-07-10,745318,10,Toronto Blue Jays,San Francisco Giants,6,Toronto Blue Jays,San Francisco Giants,10,6,San Francisco Giants
2024-07-11,746688,1,Colorado Rockies,Cincinnati Reds,8,Cincinnati Reds,Colorado Rockies,8,1,Cincinnati Reds
2024-07-11,746452,1,Cleveland Guardians,Detroit Tigers,10,Detroit Tigers,Cleveland Guardians,10,1,Detroit Tigers
2024-07-11,745799,0,Washington Nationals,New York Mets,7,New York Mets,Washington Nationals,7,0,New York Mets
2024-07-11,745967,1,Pittsburgh Pirates,Milwaukee Brewers,0,Pittsburgh Pirates,Milwaukee Brewers,1,0,Pittsburgh Pirates
2024-07-11,745313,5,Toronto Blue Jays,San Francisco Giants,3,Toronto Blue Jays,San Francisco Giants,5,3,Toronto Blue Jays
2024-07-11,745558,1,Los Angeles Dodgers,Philadelphia Phillies,5,Philadelphia Phillies,Los Angeles Dodgers,5,1,Philadelphia Phillies
2024-07-11,747011,8,Chicago Cubs,Baltimore Orioles,0,Chicago Cubs,Baltimore Orioles,8,0,Chicago Cubs
2024-07-11,745065,4,New York Yankees,Tampa Bay Rays,5,Tampa Bay Rays,New York Yankees,5,4,Tampa Bay Rays
2024-07-11,746935,0,Oakland Athletics,Boston Red Sox,7,Boston Red Sox,Oakland Athletics,7,0,Boston Red Sox
2024-07-11,746367,3,Miami Marlins,Houston Astros,6,Houston Astros,Miami Marlins,6,3,Miami Marlins
2024-07-11,746204,11,Seattle Mariners,Los Angeles Angels,0,Seattle Mariners,Los Angeles Angels,11,0,Seattle Mariners
2024-07-11,747178,0,Atlanta Braves,Arizona Diamondbacks,1,Arizona Diamondbacks,Atlanta Braves,1,0,Arizona Diamondbacks
2024-07-12,746450,4,Los Angeles Dodgers,Detroit Tigers,3,Los Angeles Dodgers,Detroit Tigers,4,3,Detroit Tigers
2024-07-12,745552,6,Oakland Athletics,Philadelphia Phillies,2,Oakland Athletics,Philadelphia Phillies,6,2,Philadelphia Phillies
2024-07-12,745064,0,Cleveland Guardians,Tampa Bay Rays,2,Tampa Bay Rays,Cleveland Guardians,2,0,Tampa Bay Rays
2024-07-12,747012,4,New York Yankees,Baltimore Orioles,1,New York Yankees,Baltimore Orioles,4,1,New York Yankees
2024-07-12,746936,6,Kansas City Royals,Boston Red Sox,1,Kansas City Royals,Boston Red Sox,6,1,Kansas City Royals
2024-07-12,745800,6,Colorado Rockies,New York Mets,7,New York Mets,Colorado Rockies,7,6,Colorado Rockies
2024-07-12,746685,4,Miami Marlins,Cincinnati Reds,7,Cincinnati Reds,Miami Marlins,7,4,Cincinnati Reds
2024-07-12,746371,3,Texas Rangers,Houston Astros,6,Houston Astros,Texas Rangers,6,3,Houston Astros
2024-07-12,746774,4,Pittsburgh Pirates,Chicago White Sox,1,Pittsburgh Pirates,Chicago White Sox,4,1,Chicago White Sox
2024-07-12,745965,5,Washington Nationals,Milwaukee Brewers,2,Washington Nationals,Milwaukee Brewers,5,2,Washington Nationals
2024-07-12,745153,5,Chicago Cubs,St. Louis Cardinals,1,Chicago Cubs,St. Louis Cardinals,5,1,Chicago Cubs
2024-07-12,746207,5,Seattle Mariners,Los Angeles Angels,6,Los Angeles Angels,Seattle Mariners,6,5,Seattle Mariners
2024-07-12,747175,4,Toronto Blue Jays,Arizona Diamondbacks,5,Arizona Diamondbacks,Toronto Blue Jays,5,4,Arizona Diamondbacks
2024-07-12,745390,6,Atlanta Braves,San Diego Padres,1,Atlanta Braves,San Diego Padres,6,1,San Diego Padres
2024-07-12,745312,1,Minnesota Twins,San Francisco Giants,7,San Francisco Giants,Minnesota Twins,7,1,San Francisco Giants
2024-07-13,746447,9,Los Angeles Dodgers,Detroit Tigers,11,Detroit Tigers,Los Angeles Dodgers,11,9,Los Angeles Dodgers
2024-07-13,746766,6,Pittsburgh Pirates,Chicago White Sox,2,Pittsburgh Pirates,Chicago White Sox,6,2,Pittsburgh Pirates
2024-07-13,745152,3,Chicago Cubs,St. Louis Cardinals,11,St. Louis Cardinals,Chicago Cubs,11,3,Chicago Cubs
2024-07-13,745175,4,Chicago Cubs,St. Louis Cardinals,5,St. Louis Cardinals,Chicago Cubs,5,4,St. Louis Cardinals
2024-07-13,745549,5,Oakland Athletics,Philadelphia Phillies,11,Philadelphia Phillies,Oakland Athletics,11,5,Oakland Athletics
2024-07-13,747013,6,New York Yankees,Baltimore Orioles,1,New York Yankees,Baltimore Orioles,6,1,New York Yankees
2024-07-13,746930,0,Kansas City Royals,Boston Red Sox,5,Boston Red Sox,Kansas City Royals,5,0,Boston Red Sox
2024-07-13,745798,3,Colorado Rockies,New York Mets,7,New York Mets,Colorado Rockies,7,3,New York Mets
